# w(eV)  Rpp                     Rps                     Rsp                     Rss
07.42    2.80987828629920e+32    4.83338152989062e+27    3.22686194029173e+27    4.69392448953743e+26
07.43    2.83445098854788e+32    4.57543560553025e+27    3.23075605298964e+27    4.44844940221800e+26
07.44    2.85939576781596e+32    4.30592282445043e+27    3.21590694091138e+27    4.19132355734652e+26
07.45    2.88465594371370e+32    4.03347125138015e+27    3.18355863949829e+27    3.93085806918368e+26
07.46    2.91012283052115e+32    3.76323787062566e+27    3.13568468058245e+27    3.67201206286851e+26
07.47    2.93566182266350e+32    3.49723614311038e+27    3.07392436725768e+27    3.41672262599783e+26
07.48    2.96109713269227e+32    3.23401899810205e+27    3.00052958287283e+27    3.16354997231965e+26
07.49    2.98628732533663e+32    2.97041413755860e+27    2.91744989727851e+27    2.90937357154362e+26
07.50    3.01107138112591e+32    2.70242200616156e+27    2.82636330891869e+27    2.65025284103738e+26
07.51    3.03528969936831e+32    2.42720408571696e+27    2.72931890114999e+27    2.38338319281267e+26
07.52    3.05873042480942e+32    2.14392374639513e+27    2.62773093868693e+27    2.10791905643972e+26
07.53    3.08124861960162e+32    1.85525766008991e+27    2.52304924895469e+27    1.82646707751462e+26
07.54    3.10272043339466e+32    1.56718286957370e+27    2.41647792957010e+27    1.54490120526247e+26
07.55    3.12305790159446e+32    1.28858715841012e+27    2.30927878229411e+27    1.27199301603242e+26
07.56    3.14222721977802e+32    1.03010894534167e+27    2.20226727869863e+27    1.01827861561825e+26
07.57    3.16018054141903e+32    8.02891013791512e+26    2.09650424354309e+27    7.94843668233685e+25
07.58    3.17699635756971e+32    6.16845216191114e+26    1.99278610535891e+27    6.11616833072106e+25
07.59    3.19266311206340e+32    4.79580288300658e+26    1.89187029196012e+27    4.76304222734472e+25
07.60    3.20738719956039e+32    3.95654384506209e+26    1.79442892492003e+27    3.93646349722966e+25
07.61    3.22119023124592e+32    3.66015740932427e+26    1.70105326607449e+27    3.64844020952171e+25
07.62    3.23421751554471e+32    3.88089417869453e+26    1.61229330376373e+27    3.87622289616952e+25
07.63    3.24660782453158e+32    4.56146617147501e+26    1.52852309403684e+27    4.56563209929485e+25
07.64    3.25833462412457e+32    5.61997857471008e+26    1.45040816493190e+27    5.63763934612002e+25
07.65    3.26955557518243e+32    6.96103306069251e+26    1.37833969333437e+27    6.99910752782930e+25
07.66    3.28020285903243e+32    8.48781579407806e+26    1.31311069460990e+27    8.55465755232195e+25
07.67    3.29033644583483e+32    1.01161704281307e+27    1.25544515004335e+27    1.02206815627654e+26
07.68    3.29982226891653e+32    1.17851651352974e+27    1.20600066486717e+27    1.19360877310747e+26
07.69    3.30863518166162e+32    1.34652606773443e+27    1.16551929744616e+27    1.36708797432913e+26
07.70    3.31673401221214e+32    1.51586927415085e+27    1.13440294922278e+27    1.54267717340104e+26
07.71    3.32404733570471e+32    1.68932897513713e+27    1.11284705061013e+27    1.72314671153431e+26
07.72    3.33054391771128e+32    1.87121386751512e+27    1.10066680642792e+27    1.91282870853997e+26
07.73    3.33620733497107e+32    2.06583791399293e+27    1.09731245721619e+27    2.11607455128830e+26
07.74    3.34108397459515e+32    2.27605945109346e+27    1.10188481149124e+27    2.33577316472981e+26
07.75    3.34530914169930e+32    2.50185358802761e+27    1.11306242764128e+27    2.57184164471536e+26
07.76    3.34888669461173e+32    2.73944882915662e+27    1.12961952740443e+27    2.82033882468344e+26
07.77    3.35202690985434e+32    2.98078338330686e+27    1.15018617087734e+27    3.07286607539309e+26
07.78    3.35486396988268e+32    3.21392890183570e+27    1.17374588674094e+27    3.31701770603726e+26
07.79    3.35761243570698e+32    3.42389888736596e+27    1.19965851774140e+27    3.53717686585017e+26
07.80    3.36039595687297e+32    3.59454585530247e+27    1.22749597446495e+27    3.71652704213368e+26
07.81    3.36341529591740e+32    3.71061415767937e+27    1.25736672672316e+27    3.83916759577244e+26
07.82    3.36684167737975e+32    3.76021248723220e+27    1.28957223090615e+27    3.89269499000650e+26
07.83    3.37091861191832e+32    3.73686233705807e+27    1.32462475669096e+27    3.87034564263474e+26
07.84    3.37579713650749e+32    3.64085682496648e+27    1.36303597162999e+27    3.77239015271470e+26
07.85    3.38166516649109e+32    3.47943685675456e+27    1.40516007505118e+27    3.60632869348327e+26
07.86    3.38865815191434e+32    3.26614402764706e+27    1.45120422932301e+27    3.38622470198797e+26
07.87    3.39690868900408e+32    3.01883664827841e+27    1.50096475182639e+27    3.13062038468462e+26
07.88    3.40655323022640e+32    2.75756682819771e+27    1.55411206387168e+27    2.86034924095152e+26
07.89    3.41766879516085e+32    2.50219610713898e+27    1.61022420795136e+27    2.59604942618340e+26
07.90    3.43027966011659e+32    2.27038914814037e+27    1.66830293835249e+27    2.35607951469933e+26
07.91    3.44439308122039e+32    2.07632971981284e+27    1.72789324277483e+27    2.15520239415649e+26
07.92    3.45992784957355e+32    1.92962040322624e+27    1.78814163657284e+27    2.00342083667517e+26
07.93    3.47681313322059e+32    1.83518223394582e+27    1.84840905361952e+27    1.90589138838329e+26
07.94    3.49494028612968e+32    1.79322414404737e+27    1.90819647235670e+27    1.86288263218126e+26
07.95    3.51417293137341e+32    1.79956286870855e+27    1.96705724304820e+27    1.87010568124768e+26
07.96    3.53438683701159e+32    1.84629841784284e+27    2.02470873430820e+27    1.91941647203420e+26
07.97    3.55546987099649e+32    1.92254514806112e+27    2.08080999501569e+27    1.99956986365487e+26
07.98    3.57727006681551e+32    2.01541159620024e+27    2.13461551097503e+27    2.09721151143617e+26
07.99    3.59965586427150e+32    2.11111688274250e+27    2.18563227084026e+27    2.19806027279412e+26
08.00    3.62263836387434e+32    2.19608369580733e+27    2.23332234333258e+27    2.28800206155010e+26
08.01    3.64614645752703e+32    2.25802647507539e+27    2.27666711874247e+27    2.35423332827462e+26
08.02    3.67009050590742e+32    2.28675705437153e+27    2.31518926991604e+27    2.38609238539285e+26
08.03    3.69457077952688e+32    2.27503200717998e+27    2.34829304504649e+27    2.37593669955636e+26
08.04    3.71941265487413e+32    2.21881055300730e+27    2.37567246093066e+27    2.31941845893107e+26
08.05    3.74470168055155e+32    2.11770099755622e+27    2.39758709609917e+27    2.21598115191895e+26
08.06    3.77040839451665e+32    1.97453864732495e+27    2.41483139655408e+27    2.06841397713487e+26
08.07    3.79639269691775e+32    1.79533276681613e+27    2.42844817427135e+27    1.88282829973255e+26
08.08    3.82265404366645e+32    1.58841099655145e+27    2.43993941717236e+27    1.66780187514782e+26
08.09    3.84906077660676e+32    1.36384191255433e+27    2.45125816881042e+27    1.43377052100145e+26
08.10    3.87545043472017e+32    1.13251464446705e+27    2.46440661788600e+27    1.19208604785599e+26
08.11    3.90170461259835e+32    9.05277972394181e+26    2.48115789717877e+27    9.54126227197642e+25
08.12    3.92761949984067e+32    6.92323414314814e+26    2.50311251033234e+27    7.30636758752819e+25
08.13    3.95307507614897e+32    5.02416735643963e+26    2.53128836783741e+27    5.30921912155595e+25
08.14    3.97795336096216e+32    3.42889051832345e+26    2.56610247012225e+27    3.62825779762960e+25
08.15    4.00210398335211e+32    2.18915301653149e+26    2.60742517965959e+27    2.31953088399429e+25
08.16    4.02550001440684e+32    1.33723944201106e+26    2.65441393926937e+27    1.41877099507150e+25
08.17    4.04810243593328e+32    8.84530393751634e+25    2.70579336406927e+27    9.39710609059195e+24
08.18    4.06991831856815e+32    8.20037309510694e+25    2.75985643357951e+27    8.72347530929427e+24
08.19    4.09108550985468e+32    1.11251442372436e+26    2.81476312869437e+27    1.18503946410300e+25
08.20    4.11165025511465e+32    1.71166315062483e+26    2.86857687122347e+27    1.82562385176449e+25
08.21    4.13178962859739e+32    2.55203588250931e+26    2.91946944591319e+27    2.72546212429249e+25
08.22    4.15166889606466e+32    3.55749377351990e+26    2.96575201947625e+27    3.80409684224455e+25
08.23    4.17143348448789e+32    4.64773974189572e+26    3.00601091984394e+27    4.97620292683354e+25
08.24    4.19120567779373e+32    5.74485893581103e+26    3.03909435969558e+27    6.15855565027500e+25
08.25    4.21109087916553e+32    6.77898093647793e+26    3.06414624660426e+27    7.27616040027337e+25
08.26    4.23111211526245e+32    7.69401512619459e+26    3.08061938508372e+27    8.26846192023477e+25
08.27    4.25129257336899e+32    8.45029385370445e+26    3.08826381231184e+27    9.09228847908179e+25
08.28    4.27155255488699e+32    9.02497506355954e+26    3.08721639489577e+27    9.72244409048486e+25
08.29    4.29173818116551e+32    9.41220397333323e+26    3.07798870693947e+27    1.01518959040308e+26
08.30    4.31173379522007e+32    9.61916745467397e+26    3.06144824526507e+27    1.03877070763410e+26
08.31    4.33133275395295e+32    9.66246842998370e+26    3.03882422074581e+27    1.04471328082277e+26
08.32    4.35028545710054e+32    9.56369460781948e+26    3.01164900594250e+27    1.03529303442308e+26
08.33    4.36837387814976e+32    9.34530553440811e+26    2.98170914632452e+27    1.01288800405220e+26
08.34    4.38540885054888e+32    9.02730382262931e+26    2.95093277859104e+27    9.79623996853446e+25
08.35    4.40110344286367e+32    8.62572986489756e+26    2.92116576518570e+27    9.37201447283279e+25
08.36    4.41531593870875e+32    8.15255512794449e+26    2.89414290015824e+27    8.86889194103747e+25
08.37    4.42788014771734e+32    7.61700945593648e+26    2.87120873725515e+27    8.29659247739653e+25
08.38    4.43859910425293e+32    7.02862492006859e+26    2.85334493980781e+27    7.66521389694847e+25
08.39    4.44739423122952e+32    6.40029970069133e+26    2.84097239502227e+27    6.98862091878347e+25
08.40    4.45422744958042e+32    5.75133831618925e+26    2.83407777942556e+27    6.28767188686896e+25
08.41    4.45904190607724e+32    5.11026030083566e+26    2.83221685665550e+27    5.59351090284936e+25
08.42    4.46179395154632e+32    4.51410258143285e+26    2.83454115000591e+27    4.94672727846542e+25
08.43    4.46270010752903e+32    4.00806348958184e+26    2.84021865919758e+27    4.39710318813988e+25
08.44    4.46185524235869e+32    3.64149194276058e+26    2.84827971662898e+27    3.99916897986607e+25
08.45    4.45957184794436e+32    3.46386595499766e+26    2.85795743534272e+27    3.80783353932530e+25
08.46    4.45611376190795e+32    3.51960337676272e+26    2.86878544839078e+27    3.87256119949101e+25
08.47    4.45185608483859e+32    3.84298707906982e+26    2.88064449495984e+27    4.23171787537080e+25
08.48    4.44731698369444e+32    4.45413721518296e+26    2.89373943951017e+27    4.90802296184070e+25
08.49    4.44306132909576e+32    5.35531977087383e+26    2.90865360807269e+27    5.90433672718479e+25
08.50    4.43948458529862e+32    6.52867053713753e+26    2.92607666758219e+27    7.20112219426594e+25
08.51    4.43719009708842e+32    7.93535925088291e+26    2.94681660163837e+27    8.75545242562087e+25
08.52    4.43662904267441e+32    9.51587451445439e+26    2.97163174344023e+27    1.05014089248985e+26
08.53    4.43832204933272e+32    1.11932694229946e+27    3.00099349925012e+27    1.23537702297793e+26
08.54    4.44263303471701e+32    1.28785237040864e+27    3.03512029666193e+27    1.42139814089755e+26
08.55    4.44978504594191e+32    1.44771218139471e+27    3.07378474728370e+27    1.59776217391643e+26
08.56    4.46008614802400e+32    1.58979247625240e+27    3.11649125624258e+27    1.75443265588920e+26
08.57    4.47354065325498e+32    1.70621306025952e+27    3.16226571283700e+27    1.88274501621390e+26
08.58    4.49021929270799e+32    1.79107337311491e+27    3.20993536362338e+27    1.97625913055985e+26
08.59    4.50997322361621e+32    1.84093488625768e+27    3.25804833642482e+27    2.03124470068644e+26
08.60    4.53254397402453e+32    1.85502768800960e+27    3.30524482868228e+27    2.04691211758021e+26
08.61    4.55776416232260e+32    1.83512930704437e+27    3.35006957049667e+27    2.02527216025694e+26
08.62    4.58517256872378e+32    1.78506938603931e+27    3.39123689882620e+27    1.97054541459235e+26
08.63    4.61454550772666e+32    1.71021695745889e+27    3.42776568670147e+27    1.88864799278040e+26
08.64    4.64536385641396e+32    1.61676633241793e+27    3.45873682216338e+27    1.78636940830688e+26
08.65    4.67730414575724e+32    1.51117658476299e+27    3.48369535126307e+27    1.67078125381157e+26
08.66    4.70984042264908e+32    1.39964223401800e+27    3.50231383752024e+27    1.54865720099149e+26
08.67    4.74267692517413e+32    1.28785104413203e+27    3.51457936371380e+27    1.42622807629093e+26
08.68    4.77546387380368e+32    1.18058870532801e+27    3.52069302454800e+27    1.30873763545369e+26
08.69    4.80783886083053e+32    1.08187221719211e+27    3.52104983681526e+27    1.20061064339687e+26
08.70    4.83951205875896e+32    9.94690573882519e+26    3.51614282479247e+27    1.10514776422595e+26
08.71    4.87040770329582e+32    9.21266085481171e+26    3.50677851629650e+27    1.02483063795796e+26
08.72    4.90031249638329e+32    8.62951987050160e+26    3.49373857872975e+27    9.61197448345413e+25
08.73    4.92901955173048e+32    8.20308624858207e+26    3.47796324994837e+27    9.14915526993522e+25
08.74    4.95670551449611e+32    7.93254722246944e+26    3.46042968785945e+27    8.85951029008492e+25
08.75    4.98324658460092e+32    7.81094011062020e+26    3.44220144957744e+27    8.73586703970757e+25
08.76    5.00870485955920e+32    7.82615507981938e+26    3.42416082473392e+27    8.76528050811823e+25
08.77    5.03322340366753e+32    7.96260609390243e+26    3.40735968379429e+27    8.93090197083708e+25
08.78    5.05681638454053e+32    8.20204069404352e+26    3.39250759259821e+27    9.21280663601796e+25
08.79    5.07963291070842e+32    8.52594000098684e+26    3.38028244818370e+27    9.59063589452352e+25
08.80    5.10182783408026e+32    8.91629519043001e+26    3.37114951610207e+27    1.00445140494367e+26
08.81    5.12359459525065e+32    9.35766400573732e+26    3.36534599139307e+27    1.05573905807985e+26
08.82    5.14499554615625e+32    9.83816112016040e+26    3.36282777781725e+27    1.11160492056201e+26
08.83    5.16617850508143e+32    1.03496663886982e+27    3.36343857516069e+27    1.17115290936261e+26
08.84    5.18734170226269e+32    1.08885784109063e+27    3.36669619199460e+27    1.23398503189106e+26
08.85    5.20849685739467e+32    1.14544926245278e+27    3.37204310696945e+27    1.30006887868903e+26
08.86    5.22985664091743e+32    1.20505785953144e+27    3.37877414992404e+27    1.36977998549038e+26
08.87    5.25146184558300e+32    1.26808603312118e+27    3.38615738288181e+27    1.44359455346090e+26
08.88    5.27338586805873e+32    1.33507675840443e+27    3.39345526620862e+27    1.52214095959299e+26
08.89    5.29569495534864e+32    1.40648294245586e+27    3.40012497767641e+27    1.60596362946282e+26
08.90    5.31840083277811e+32    1.48268455634605e+27    3.40564144159502e+27    1.69552672387570e+26
08.91    5.34131579355143e+32    1.56391176330722e+27    3.40980493823138e+27    1.79111411697599e+26
08.92    5.36457773573476e+32    1.65018917454620e+27    3.41263299882462e+27    1.89278788999947e+26
